,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,attribute,veh_type
0,280246,15,265.86053466796875,-53.57775115966797,23.32158851623535,0.6790600419044495,-2.343273162841797,-7.205297470092773,99999.0,-3,5,3
1,280246,0,179.88661193847656,-55.90930938720703,30.49344825744629,-0.01901349052786827,0.939178466796875,0.030127540230751038,99999.0,-2,1,1
2,280246,1,453.2132568359375,-45.5657958984375,23.512035369873047,0.007285622414201498,0.034942626953125,-0.12452402710914612,99999.0,-1,1,1
3,280246,2,547.4365844726562,-55.82494354248047,26.188425064086914,0.061362333595752716,2.6032066345214844,-1.104561448097229,99999.0,-2,1,1
4,280246,3,359.00006103515625,-59.51784133911133,24.837284088134766,-0.015046686865389347,1.6181564331054688,-0.0004478543996810913,99999.0,-1,1,2
5,280246,4,0.0,0.0,0.0,0.0,0.0,0.0,99999.0,-1,1,2
6,280246,5,211.12863159179688,-52.61824417114258,26.714523315429688,-1.2375984191894531,0.17589569091796875,-4.471020698547363,16.12577585746772,-3,1,1
7,280246,6,230.8690948486328,-59.43996047973633,24.836576461791992,-0.015135054476559162,1.618194580078125,-0.00030611641705036163,99999.0,-1,1,2
8,280246,7,405.0602111816406,-52.56180191040039,29.407196044921875,-0.007835719734430313,2.3419189453125,-0.0049590785056352615,-16.04950409732192,-3,1,1
9,280246,8,251.2671356201172,-48.95217514038086,27.47742462158203,-0.016816867515444756,1.5044784545898438,-0.00040955841541290283,99999.0,-4,2,2
10,280246,9,594.2616577148438,-52.62388610839844,30.164440155029297,0.060046371072530746,-4.638080596923828,-0.13345065712928772,99999.0,-3,2,2
11,280246,10,483.1991271972656,-49.074607849121094,27.683610916137695,-0.02043100632727146,1.0136222839355469,-1.2939263582229614,99999.0,-4,2,1
12,280246,11,455.82269287109375,-52.576107025146484,32.57006072998047,-0.01644938997924328,0.825653076171875,0.01313989982008934,99999.0,-3,2,1
13,280246,12,466.3081970214844,-59.58089828491211,26.872920989990234,-0.011028498411178589,1.1971282958984375,0.009023966267704964,-254.87012545896312,-1,2,2
14,280246,13,533.741455078125,-59.47956085205078,27.13750648498535,0.3646886348724365,1.4369583129882812,-1.7504781484603882,99999.0,-1,2,2
15,280246,14,441.4926452636719,-56.07247543334961,26.29439926147461,-0.015396633185446262,2.593517303466797,0.0007837172597646713,99999.0,-2,2,1
16,280247,15,268.18719482421875,-53.53523635864258,23.24217414855957,-0.04906564950942993,-0.7941436767578125,-7.281256675720215,99999.0,-3,5,3
