,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,attribute,veh_type
0,280048,15,-172.42176818847656,-55.87133026123047,13.32835578918457,-0.014054137282073498,5.426797866821289,0.005777394399046898,99999.0,-2,5,3
1,280048,0,-237.78045654296875,-54.47132110595703,6.844809532165527,1.3595446348190308,3.0744504928588867,0.18921136856079102,-31.370601585835292,-2,1,1
2,280048,1,12.938201904296875,16.435382843017578,9.719982147216797,-2.2795698642730713,4.9266815185546875,-1.1460638046264648,99999.0,-1,1,1
3,280048,2,73.01055145263672,-55.89118576049805,9.53667163848877,0.006194906309247017,5.136146545410156,-0.004273890517652035,99999.0,-2,1,1
4,280048,3,-100.46244812011719,-59.39834213256836,13.354475975036621,0.017705606296658516,5.428171157836914,-0.007337108254432678,16910.701003935297,-1,1,2
5,280048,4,0.0,0.0,0.0,0.0,0.0,0.0,-1.303131961077661,-1,1,3
6,280048,5,-229.55889892578125,-48.88300704956055,10.197021484375,-0.0002385167172178626,5.225305557250977,-0.00010897419997490942,99999.0,-4,1,1
7,280048,6,-228.56549072265625,-59.37932586669922,13.35175609588623,-0.004543614108115435,5.428295135498047,0.0019961316138505936,99999.0,-1,1,2
8,280048,7,-64.94541931152344,-55.683406829833984,7.134151935577393,-0.18142040073871613,3.920779228210449,-5.267303466796875,-13.246040956990752,-2,1,1
9,280048,8,-201.41183471679688,-54.17472457885742,8.004131317138672,1.3649096488952637,4.193687438964844,0.17267823219299316,-5.444936944437379,-2,2,2
10,280048,9,68.73429107666016,-52.37928771972656,13.35171127319336,-0.004579068161547184,5.428276062011719,0.0019565457478165627,99999.0,-3,2,2
11,280048,10,37.8348274230957,-55.79839324951172,10.11591911315918,0.8076176047325134,4.883232116699219,3.6256253719329834,167.98397062818475,-2,2,1
12,280048,11,-24.64570426940918,-52.38255310058594,10.201495170593262,-0.0006766238948330283,5.225009918212891,0.0008075614459812641,-29.64240271902654,-3,2,1
13,280048,12,-26.567157745361328,-59.38651657104492,13.350106239318848,0.003507085610181093,5.426931381225586,-0.00022460240870714188,-40573.01295641932,-1,2,2
14,280048,13,39.134315490722656,-59.379295349121094,13.351725578308105,-0.004560667555779219,5.428295135498047,0.0020319269970059395,99999.0,-1,2,2
15,280048,14,-33.07000732421875,-55.903564453125,9.540563583374023,0.016769351437687874,5.133142471313477,-0.0038323737680912018,-123.2365772479546,-2,2,1
16,280049,15,-171.0626983642578,-55.872718811035156,13.791192054748535,-0.013187955133616924,4.628362655639648,0.008661821484565735,99999.0,-2,5,3
17,280049,0,-237.08108520507812,-54.33522415161133,7.105618953704834,1.3591245412826538,2.6080942153930664,-0.004200935363769531,-9.874754710244448,-2,1,1
18,280049,1,13.9359130859375,16.201372146606445,10.1864013671875,-2.388803005218506,4.664192199707031,-1.0923314094543457,99999.0,-1,1,1
19,280049,2,73.9938735961914,-55.890525817871094,10.063894271850586,0.006123139522969723,5.272226333618164,-0.0007176678627729416,99999.0,-2,1,1
20,280049,3,-99.10077667236328,-59.39659118652344,13.81739616394043,0.016574177891016006,4.629201889038086,-0.011314284056425095,16475.52625984068,-1,1,2
21,280049,4,-25.463266372680664,25.429401397705078,0.0,0.0,0.0,0.0,-3.867571987832668,-1,1,3
22,280049,5,-228.51258850097656,-48.883056640625,10.660715103149414,-0.0002655071148183197,4.636936187744141,-0.0002699039760045707,99999.0,-4,1,1
23,280049,6,-227.2040557861328,-59.37976837158203,13.814690589904785,-0.004315975122153759,4.629344940185547,0.0022763898596167564,99999.0,-1,1,2
24,280049,7,-64.21147155761719,-55.667903900146484,7.494012355804443,0.4009465277194977,3.598604202270508,5.82366943359375,-12.482902363513977,-2,1,1
25,280049,8,-200.58970642089844,-54.03693389892578,8.394577026367188,1.3669565916061401,3.9044570922851562,0.02046942710876465,99999.0,-3,2,2
26,280049,9,70.09571075439453,-52.37973403930664,13.814645767211914,-0.004340148065239191,4.629344940185547,0.0023892009630799294,99999.0,-3,2,2
27,280049,10,38.87078857421875,-55.70238494873047,10.5333833694458,1.2008123397827148,4.174642562866211,3.9319472312927246,209.35011730771106,-2,2,1
28,280049,11,-23.598989486694336,-52.382606506347656,10.665169715881348,-0.0006788331083953381,4.636745452880859,-2.209213562309742e-05,-29.969884919295133,-3,2,1
29,280049,12,-25.205900192260742,-59.38616943359375,13.812911033630371,0.0033743020612746477,4.628047943115234,-0.001327835489064455,-37564.414394803694,-1,2,2
30,280049,13,40.4957389831543,-59.37974548339844,13.81466007232666,-0.0043428922072052956,4.629344940185547,0.002177753485739231,99999.0,-1,2,2
31,280049,14,-32.086307525634766,-55.901859283447266,10.067545890808105,0.016508134081959724,5.26982307434082,-0.002612173557281494,-152.32156178730966,-2,2,1
