,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,attribute,veh_type
0,116339,15,554.177490234375,-57.46369934082031,26.369108200073242,-0.6284387707710266,1.4035415649414062,-3.0796871185302734,99999.0,-2,5,2
1,116339,0,486.1282653808594,-45.59625244140625,26.867252349853516,0.002948658773675561,-10.291213989257812,-0.00737546244636178,99999.0,-1,1,1
2,116339,1,154.215087890625,-52.38993835449219,27.399940490722656,-0.021271470934152603,-4.154548645019531,-0.016545504331588745,99999.0,-3,1,1
3,116339,2,292.4476623535156,-59.00197219848633,27.14497947692871,-0.4120314419269562,1.5456008911132812,0.36349087953567505,-8.940901314779197,-1,1,2
4,116339,3,162.75743103027344,-59.39591598510742,27.7337589263916,-0.021154670044779778,1.0423469543457031,-0.0009177625179290771,99999.0,-1,1,1
5,116339,4,599.7904052734375,-49.28549575805664,17.002464294433594,-7.966479301452637,-4.381599426269531,-1.3744497299194336,99999.0,-4,1,1
6,116339,5,318.05426025390625,-55.99297332763672,24.822940826416016,-0.015053052455186844,1.6188240051269531,-0.0006338581442832947,99999.0,-2,1,2
7,116339,6,347.70465087890625,-59.51097869873047,33.32550048828125,-0.02024676464498043,1.2827682495117188,-0.0007221661508083344,99999.0,-1,1,1
8,116339,7,461.43402099609375,-52.57886505126953,33.04296875,-0.015279383398592472,1.273193359375,0.01254660077393055,29.005724781342696,-3,1,2
9,116339,8,277.1673278808594,-48.97217559814453,28.48040771484375,-0.017698241397738457,2.1981430053710938,0.0026394054293632507,99999.0,-4,2,1
10,116339,9,546.3826904296875,-52.478973388671875,30.11410140991211,-0.05471045896410942,2.280445098876953,-0.694567084312439,99999.0,-3,2,1
11,116339,10,306.0302429199219,-52.48975372314453,28.477785110473633,-0.017673594877123833,2.198486328125,0.0025378353893756866,99999.0,-3,2,1
12,116339,11,428.2702331542969,-56.05984878540039,25.16048812866211,-0.015294378623366356,1.6185188293457031,-0.0011966843158006668,99999.0,-2,2,3
13,116339,12,452.7754211425781,-59.57255172729492,29.73021697998047,-0.01816774345934391,1.2278556823730469,0.005350932478904724,99999.0,-1,2,2
14,116339,13,532.5057983398438,-56.08987045288086,29.59689712524414,-0.031073711812496185,-3.1475830078125,-1.817805528640747,6.714097486779749,-2,2,2
15,116339,14,544.0380249023438,-48.71216583251953,27.195913314819336,0.8559349775314331,0.20586013793945312,0.07958590984344482,5.469432403065466,-4,2,3
16,116340,15,556.822509765625,-57.53693389892578,26.512474060058594,-0.8817013502120972,1.4336585998535156,-2.532625675201416,99999.0,-2,5,2
17,116340,0,488.7384338378906,-45.59481430053711,25.61855125427246,0.027150949463248253,-12.487010955810547,0.24202290177345276,99999.0,-1,1,1
18,116340,1,156.92416381835938,-52.392093658447266,26.916603088378906,-0.022136732935905457,-4.8333740234375,-0.008652620017528534,99999.0,-3,1,1
19,116340,2,295.1706237792969,-59.04186248779297,27.29881477355957,-0.37908998131752014,1.5383529663085938,0.32941460609436035,-9.069607277419916,-1,1,2
20,116340,3,165.53656005859375,-59.39801025390625,27.837697982788086,-0.02093799225986004,1.0393905639648438,0.0021667778491973877,99999.0,-1,1,1
21,116340,4,601.4765014648438,-50.07590866088867,16.90106773376465,-7.672858715057373,-1.0139656066894531,2.9362058639526367,99999.0,-4,1,1
22,116340,5,320.5454406738281,-55.99448776245117,24.985071182250977,-0.01507052592933178,1.6213035583496094,-0.00017473474144935608,99999.0,-2,1,2
23,116340,6,351.0445251464844,-59.51303482055664,33.45962905883789,-0.020352520048618317,1.3412857055664062,-0.0010575540363788605,99999.0,-1,1,1
24,116340,7,464.7453308105469,-52.58034896850586,33.1701545715332,-0.014063326641917229,1.2718582153320312,0.012160567566752434,29.914099475714504,-3,1,2
25,116340,8,280.0284729003906,-48.97393798828125,28.710702896118164,-0.017527073621749878,2.3029518127441406,0.001711677759885788,99999.0,-4,2,1
26,116340,9,549.406494140625,-52.48631286621094,30.33983612060547,-0.09171081334352493,2.2573471069335938,-0.3700035512447357,99999.0,-3,2,1
27,116340,10,308.89111328125,-52.491512298583984,28.708112716674805,-0.01751152239739895,2.3032760620117188,0.0016207247972488403,99999.0,-3,2,1
28,116340,11,430.79022216796875,-56.06138610839844,25.17472267150879,-0.015393097884953022,0.14234542846679688,-0.000987192615866661,99999.0,-2,2,3
29,116340,12,455.75579833984375,-59.57433319091797,29.862323760986328,-0.01730372942984104,1.3210678100585938,0.008640140295028687,99999.0,-1,2,2
30,116340,13,535.4526977539062,-56.09047317504883,29.352262496948242,0.027746856212615967,-2.4463462829589844,0.5882056951522827,7.525141600962333,-2,2,2
31,116340,14,546.75390625,-48.615169525146484,27.12169647216797,1.1476835012435913,-0.7421684265136719,2.917485237121582,5.354131983018557,-4,2,3
32,116341,15,559.4808959960938,-57.63349151611328,26.629594802856445,-1.0793009996414185,1.1712074279785156,-1.975996494293213,99999.0,-2,5,2
33,116341,0,491.2723693847656,-45.58880615234375,25.238311767578125,0.11397171765565872,-3.8023948669433594,0.8682076930999756,99999.0,-1,1,1
34,116341,1,159.60494995117188,-52.394344329833984,26.752845764160156,-0.022836053743958473,-1.6375732421875,-0.006993208080530167,99999.0,-3,1,1
35,116341,2,297.908935546875,-59.078582763671875,27.451932907104492,-0.34926173090934753,1.5311813354492188,0.2982825040817261,-9.445203064910594,-1,1,2
36,116341,3,168.3220672607422,-59.40007781982422,27.823537826538086,-0.020435435697436333,-0.1416015625,0.0050255656242370605,99999.0,-1,1,1
37,116341,4,603.1773681640625,-50.83147048950195,17.244091033935547,-7.117428302764893,3.4302330017089844,5.554304122924805,99999.0,-4,1,1
38,116341,5,323.0528564453125,-55.99599838256836,25.146976470947266,-0.015156115405261517,1.6190528869628906,-0.0008558947592973709,99999.0,-2,1,2
39,116341,6,354.3927917480469,-59.51509475708008,33.43232345581055,-0.02034560590982437,-0.2730560302734375,6.914138793945312e-05,99999.0,-1,1,1
