,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,attribute,veh_type
0,387595,15,1090.0208740234375,-140.9657745361328,18.487058639526367,-8.631473541259766,-0.49396514892578125,-0.38639068603515625,99999.0,-1,5,1
1,387595,0,1027.6883544921875,-114.81693267822266,22.417457580566406,-8.362262725830078,-1.3430213928222656,-0.2623939514160156,19.153831768192987,-1,1,2
2,387595,1,1198.1810302734375,-187.93551635742188,25.25025177001953,-11.858757972717285,-0.08319854736328125,0.07434844970703125,99999.0,-2,1,1
3,387595,2,471.0315856933594,-45.56723403930664,23.50969123840332,0.016151636838912964,-1.8727684020996094,-0.2753199338912964,99999.0,-1,1,1
4,387595,3,1435.5916748046875,-275.34332275390625,27.06699562072754,-4.861105918884277,1.6447257995605469,0.6755447387695312,99999.0,-1,1,2
5,387595,4,519.5501708984375,-56.08396911621094,29.597551345825195,-0.01860017143189907,-5.547657012939453,0.6693395376205444,99999.0,-2,1,3
6,387595,5,661.5892944335938,-52.58666229248047,20.435596466064453,-0.007543575018644333,1.3070869445800781,0.06615258008241653,99999.0,-3,1,3
7,387595,6,72.58120727539062,-52.38328170776367,11.079400062561035,1.7671465684543364e-05,4.173765182495117,0.00015204297960735857,99999.0,-3,1,3
8,387595,7,1077.330078125,-131.34811401367188,22.800582885742188,-10.15560531616211,1.0548782348632812,-1.604146957397461,99999.0,-2,1,2
9,387595,8,1283.4295654296875,-223.35250854492188,28.29826545715332,-11.703200340270996,-0.1435089111328125,1.620931625366211,99999.0,-3,2,1
10,387595,9,554.577392578125,-51.1395149230957,33.2572135925293,-0.7535161375999451,-0.15346527099609375,-4.516313076019287,7.586265427564372,-3,2,3
11,387595,10,1274.3551025390625,-215.7449188232422,27.36280632019043,-12.075453758239746,1.7745208740234375,0.7828330993652344,99999.0,-4,2,2
12,387595,11,103.31198120117188,-55.88358688354492,21.454179763793945,-0.0006056826678104699,2.4785423278808594,-0.004284140653908253,99999.0,-2,2,2
13,387595,12,616.133544921875,-53.9595947265625,25.143056869506836,-2.7116622924804688,0.099029541015625,1.9150280952453613,19.284861226347967,-3,2,1
14,387595,13,671.6993408203125,-47.33098602294922,0.8218461275100708,-0.0835333913564682,4.943089008331299,-0.5194106101989746,99999.0,-5,2,1
15,387595,14,527.7449951171875,-59.61376953125,23.866989135742188,0.013594857417047024,-0.06732940673828125,4.756891250610352,99999.0,-1,2,3
16,387596,15,1091.8775634765625,-141.83457946777344,18.623573303222656,-8.750455856323242,1.3651466369628906,-1.1898231506347656,99999.0,-1,5,1
17,387596,0,1029.9305419921875,-115.65604400634766,22.42009162902832,-8.435514450073242,0.026340484619140625,-0.7325172424316406,19.879279539678244,-1,1,2
18,387596,1,1200.68017578125,-189.1092071533203,24.69073486328125,-11.592804908752441,-5.5951690673828125,2.6595306396484375,99999.0,-2,1,1
19,387596,2,473.3811950683594,-45.56532287597656,23.513168334960938,0.01641206257045269,0.034770965576171875,0.0026042573153972626,99999.0,-1,1,1
20,387596,3,1438.3074951171875,-275.8269958496094,27.23192024230957,-4.791649341583252,1.6492462158203125,0.6945657730102539,99999.0,-1,1,2
21,387596,4,522.4982299804688,-56.08869934082031,29.42653465270996,-0.08159849047660828,-1.7101669311523438,-0.6299831867218018,99999.0,-2,1,3
22,387596,5,663.639892578125,-52.587284088134766,20.56584930419922,-0.0029242460150271654,1.3025283813476562,0.04619329422712326,99999.0,-3,1,3
23,387596,6,73.71039581298828,-52.38328552246094,11.461278915405273,2.6991492632078007e-05,3.818788528442383,9.320027311332524e-05,99999.0,-3,1,3
24,387596,7,1079.6199951171875,-132.3634490966797,22.97086524963379,-10.168814659118652,1.7028236389160156,-0.1320934295654297,99999.0,-2,1,2
25,387596,8,1286.2110595703125,-224.50115966796875,27.379310607910156,-11.239827156066895,-9.18954849243164,4.633731842041016,99999.0,-3,2,1
26,387596,9,557.9022216796875,-51.23176956176758,33.238487243652344,-1.114074945449829,-0.18726348876953125,-3.605587959289551,6.9724822567033335,-3,2,3
27,387596,10,1277.1004638671875,-216.94984436035156,27.54684066772461,-11.99132251739502,1.8403434753417969,0.8413124084472656,99999.0,-4,2,2
28,387596,11,105.47057342529297,-55.8836669921875,21.672924041748047,-0.0008714082650840282,2.1874427795410156,-0.0026572560891509056,99999.0,-2,2,2
29,387596,12,618.6189575195312,-54.22805404663086,24.53043556213379,-2.506822347640991,-6.126213073730469,2.0483994483947754,23.41563853419837,-3,2,1
30,387596,13,671.8056030273438,-47.34130859375,1.153220772743225,-0.1239670142531395,3.313746452331543,-0.40433621406555176,99999.0,-5,2,1
31,387596,14,530.1355590820312,-59.638938903808594,23.92034339904785,-0.510306179523468,0.5335426330566406,-5.239010334014893,99999.0,-1,2,3
32,387597,15,1093.7532958984375,-142.71665954589844,18.848848342895508,-8.88537311553955,2.2527503967285156,-1.349172592163086,99999.0,-1,5,1
33,387597,0,1032.1771240234375,-116.50421905517578,22.486549377441406,-8.537549018859863,0.6645774841308594,-1.020345687866211,20.78533863584959,-1,1,2
34,387597,1,1203.1102294921875,-190.25022888183594,24.03778839111328,-11.283406257629395,-6.5294647216796875,3.0939865112304688,99999.0,-2,1,1
35,387597,2,475.73681640625,-45.5640754699707,23.60987091064453,0.004147775936871767,0.9670257568359375,-0.1226428747177124,99999.0,-1,1,1
36,387597,3,1441.0391845703125,-276.30364990234375,27.39675521850586,-4.72009801864624,1.6483497619628906,0.7155132293701172,99999.0,-1,1,2
37,387597,4,525.4386596679688,-56.07639694213867,29.392173767089844,0.32372739911079407,-0.3436088562011719,4.053258895874023,17.233952868369684,-2,1,3
38,387597,5,665.7035522460938,-52.58750534057617,20.695653915405273,0.00011061803525080904,1.2980461120605469,0.03034863993525505,99999.0,-3,1,3
39,387597,6,74.8761215209961,-52.38328552246094,11.81633186340332,3.980660403613001e-05,3.5505294799804688,0.00012815112131647766,99999.0,-3,1,3
40,387597,7,1081.9180908203125,-133.38771057128906,22.94178581237793,-10.267509460449219,-0.29079437255859375,-0.9869480133056641,99999.0,-2,1,2
41,387597,8,1288.879150390625,-225.59243774414062,26.26169776916504,-10.634382247924805,-11.176128387451172,6.054449081420898,99999.0,-3,2,1
42,387597,9,561.2249145507812,-51.35560989379883,33.21308135986328,-1.3662104606628418,-0.254058837890625,-2.521355152130127,99999.0,-3,2,3
43,387597,10,1279.8646240234375,-218.1459197998047,27.736074447631836,-11.897708892822266,1.8923377990722656,0.9361362457275391,99999.0,-4,2,2
44,387597,11,107.636474609375,-55.883724212646484,21.646652221679688,-0.0005701640038751066,-0.26271820068359375,0.003012442495673895,99999.0,-2,2,2
45,387597,12,621.0297241210938,-54.4537353515625,23.845460891723633,-1.7519794702529907,-6.8497467041015625,7.548428535461426,99999.0,-2,2,1
46,387597,13,671.9032592773438,-47.35118103027344,0.6119226813316345,-0.0722414180636406,-5.412981033325195,0.517255961894989,99999.0,-5,2,1
47,387597,14,532.5352783203125,-59.675350189208984,24.050888061523438,-0.28933802247047424,1.3054466247558594,2.209681510925293,99999.0,-1,2,3
48,387598,15,1095.653076171875,-143.61351013183594,19.103435516357422,-9.039544105529785,2.5458717346191406,-1.5417098999023438,99999.0,-1,5,1
49,387598,0,1034.4320068359375,-117.36328125,22.583646774291992,-8.652105331420898,0.9709739685058594,-1.1455631256103516,21.803415149275693,-1,1,2
50,387598,1,1205.5010986328125,-191.37229919433594,23.836421966552734,-11.186948776245117,-2.0136642456054688,0.9645748138427734,99999.0,-2,1,1
51,387598,2,478.1051025390625,-45.56367874145508,23.75238800048828,-0.0011529333423823118,1.4251708984375,-0.0530070886015892,99999.0,-1,1,1
52,387598,3,1443.782958984375,-276.7722473144531,27.423627853393555,-4.623288631439209,0.2687263488769531,0.9680938720703125,99999.0,-1,1,2
53,387598,4,528.3799438476562,-56.07118225097656,29.419525146484375,-0.14895327389240265,0.2735137939453125,-4.726806640625,16.28543875053855,-2,1,3
54,387598,5,667.7802734375,-52.587459564208984,20.825002670288086,0.0020013460889458656,1.293487548828125,0.018907280638813972,99999.0,-3,1,3
55,387598,6,76.07614135742188,-52.38328552246094,12.151203155517578,3.594448571675457e-05,3.348712921142578,-3.8621183193754405e-05,99999.0,-3,1,3
