,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,7152,15,1079.74462890625,-136.26429748535156,19.726953506469727,-8.854958534240723,-2.3774147033691406,0.30716896057128906,99999.0,-1,13,566.2192630767822,5,3,,0.0,0,0.0
1,7152,0,1294.5787353515625,-231.64427185058594,26.57479476928711,-10.441864967346191,-3.4600448608398438,2.4944019317626953,99999.0,-2,13,802.1519641876221,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
2,7152,1,654.2805786132812,-48.68979263305664,35.31405258178711,-1.2418689727783203,1.1651992797851562,-0.8776867389678955,99999.0,-4,13,132.09063720703128,0,2,-0.1985397628794377,-0.1985397628794377,0,-0.19854024134204246
3,7152,2,328.0352783203125,-52.49872970581055,34.338340759277344,-0.021422576159238815,-0.18711090087890625,-0.001980997622013092,99999.0,-3,16,250.7591705322265,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
4,7152,3,350.9947204589844,-59.512908935546875,29.090890884399414,-0.017471903935074806,0.9854316711425781,0.0002843141555786133,99999.0,-1,16,273.201919555664,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
5,7152,4,721.4921875,-49.07053756713867,21.730852127075195,0.009651478379964828,1.2146568298339844,-0.25596854090690613,99999.0,-4,13,197.94480895996097,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
6,7152,5,1419.1490478515625,-264.87957763671875,31.21396827697754,-6.405806064605713,1.1411476135253906,1.216421127319336,99999.0,-3,13,932.7867603302002,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
7,7152,6,507.46881103515625,-59.58171844482422,26.81777572631836,-0.09363137185573578,-5.416374206542969,-1.1924734115600586,99999.0,-1,16,429.43411254882807,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
8,7152,7,732.7059326171875,-59.58617401123047,35.53351974487305,-0.1083047091960907,1.173248291015625,-1.0384687185287476,99999.0,-1,13,210.5396881103516,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
9,7152,8,1276.60498046875,-216.46954345703125,19.73682403564453,-8.237356185913086,-9.23065185546875,5.152425765991211,99999.0,-4,13,778.6046333312988,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
10,7152,9,910.7823486328125,-72.7823257446289,35.266258239746094,-7.753522872924805,0.6828689575195312,-1.6874027252197266,99999.0,-3,13,388.39312171936035,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
11,7152,10,1246.8021240234375,-206.87322998046875,26.02202796936035,-12.261924743652344,1.5483283996582031,-0.5720806121826172,99999.0,-3,13,748.172966003418,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
12,7152,11,-44.567649841308594,-52.365482330322266,13.352262496948242,-0.02110782265663147,5.428218841552734,0.009065568447113037,99999.0,-3,2,226.0875396728516,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
13,7152,12,410.9822692871094,-49.04923629760742,25.37116813659668,-0.015358494594693184,1.2807083129882812,-0.001916792243719101,99999.0,-4,16,332.8138809204101,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
14,7152,13,1509.727294921875,-281.310546875,29.891624450683594,-2.390014171600342,1.6942214965820312,1.079416275024414,99999.0,-2,13,1025.4786434173584,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
15,7152,14,718.7036743164062,-56.10176467895508,35.4614143371582,0.021589035168290138,0.6742095947265625,0.009501241147518158,99999.0,-2,13,196.52783966064456,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
16,7153,15,1081.681396484375,-137.1352081298828,19.211700439453125,-8.690261840820312,-5.152530670166016,1.6469669342041016,99999.0,-1,13,568.3228168487549,5,3,,0.0,0,0.0
17,7153,0,1297.208984375,-232.67257690429688,26.15984535217285,-10.164613723754883,-4.149494171142578,2.772512435913086,99999.0,-2,13,804.9471168518066,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
18,7153,1,657.8170776367188,-48.79200744628906,35.40776443481445,-0.868435800075531,0.9371185302734375,3.7343316078186035,99999.0,-4,13,135.63745117187503,0,2,-0.18479437576400237,-0.18479437576400237,0,-0.1847964513851461
19,7153,2,331.470703125,-52.500877380371094,34.36084747314453,-0.021554557606577873,0.225067138671875,-0.0013198144733905792,99999.0,-3,16,254.19809722900385,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
20,7153,3,353.9092102050781,-59.51466751098633,29.189414978027344,-0.017469340935349464,0.9852409362792969,2.562999725341797e-05,99999.0,-1,16,276.12636566162104,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
21,7153,4,723.6722412109375,-49.07052993774414,21.854116439819336,-0.012656006962060928,1.2326431274414062,-0.22307485342025757,99999.0,-4,13,200.13706207275393,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
22,7153,5,1422.2762451171875,-265.515625,31.323394775390625,-6.30622673034668,1.0942649841308594,0.995793342590332,99999.0,-3,13,935.986451625824,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
23,7153,6,510.14056396484375,-59.5836067199707,26.673057556152344,-0.0032735802233219147,-1.4471817016601562,0.9035779237747192,99999.0,-1,16,432.10159301757807,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
24,7153,7,736.2671508789062,-59.602230072021484,35.669864654541016,-0.2505142092704773,1.3634490966796875,-1.4220950603485107,99999.0,-1,13,214.11507415771487,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
25,7153,8,1278.509765625,-217.26222229003906,18.669837951660156,-7.631180286407471,-10.66986083984375,6.061758995056152,99999.0,-4,13,780.5990905761719,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
