,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,10958,15,-3.834735631942749,-48.882328033447266,23.865522384643555,-0.0014840960502624512,-0.21495819091796875,0.0011946959421038628,99999.0,-4,2,267.830078125,5,3,,0.0,0.0,0.0
1,10958,0,-25.553617477416992,-52.52961349487305,29.004905700683594,0.11357981711626053,2.404937744140625,-0.07164433598518372,99999.0,-3,2,246.6537017822266,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
2,10958,1,180.00537109375,-22.633729934692383,20.897045135498047,-4.735169410705566,1.2646293640136719,-0.06928443908691406,99999.0,-1,22,81.6607360839844,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
3,10958,2,-84.53600311279297,-55.94131851196289,18.129301071166992,0.1829221099615097,2.1889495849609375,-0.348789244890213,99999.0,-2,2,186.58264160156253,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
4,10958,3,-245.5808563232422,-52.37704849243164,5.295259952545166,0.03907030075788498,11.222071647644043,-1.1055591106414795,99999.0,-3,2,24.29420471191408,0,2,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
5,10958,4,55.18739318847656,-55.88326644897461,24.71064567565918,1.7316549929091707e-05,1.155242919921875,7.847639790270478e-05,776.7529501959293,-2,2,326.9585266113281,0,3,-0.168393220153513,-0.168393220153513,0.0,-0.16848097007218543
6,10958,5,120.7790756225586,-52.38782501220703,21.721290588378906,0.0007643394637852907,3.48388671875,0.037204593420028687,99999.0,-3,16,42.250991821289084,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
7,10958,6,255.42930603027344,-52.45946502685547,25.792598724365234,-0.016244959086179733,0.5359077453613281,0.000942666083574295,99999.0,-3,16,177.3085327148437,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
8,10958,7,-246.47364807128906,-48.89020919799805,4.903314590454102,-0.17484305799007416,10.620331764221191,-2.9938063621520996,99999.0,-4,2,23.361419677734393,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
9,10958,8,124.35994720458984,-55.88275146484375,24.638029098510742,0.003444239031523466,1.1580848693847656,5.664536729454994e-05,99999.0,-2,16,46.12384414672854,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
10,10958,9,79.8541259765625,-59.38745880126953,33.091575622558594,-0.00011881632235599682,1.9440460205078125,4.4807311496697366e-05,99999.0,-1,2,2.46760630607607,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
