,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,2978,15,778.8270874023438,-61.395599365234375,19.647661209106445,-1.2948397397994995,-0.17869949340820312,-0.23965954780578613,99999.0,-1,13,254.99365854263309,5,3,,0.0,0.0,0.0
1,2978,0,757.1762084960938,-53.3466682434082,25.42905616760254,-0.6660188436508179,2.6300430297851562,1.8802350759506226,32.7747161321772,-3,13,233.73871994018558,0,3,-0.20382177973750454,-0.20382177973750454,0.0,-0.22640704073555756
2,2978,1,1063.0389404296875,-117.48651885986328,27.512176513671875,-11.46724796295166,0.6719398498535156,-0.8943557739257812,99999.0,-4,13,544.6118230819702,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
3,2978,2,116.35784149169922,-59.383827209472656,30.98426628112793,-8.875425555743277e-05,0.9215927124023438,0.013637542724609375,99999.0,-1,16,38.755062103271506,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
4,2978,3,577.2495727539062,-49.06132888793945,20.761465072631836,-0.03327207639813423,-1.1165046691894531,0.08043278008699417,99999.0,-4,13,53.59942626953127,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
5,2978,4,528.1483764648438,-59.3668098449707,23.213565826416016,1.335212230682373,1.0167694091796875,-1.4382708072662354,99999.0,-1,13,4.7495117187500195,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
6,2978,5,1181.5947265625,-180.18687438964844,29.114070892333984,-13.707925796508789,-0.6056404113769531,0.5317211151123047,99999.0,-2,13,678.1371459960938,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
7,2978,6,426.8962707519531,-52.558773040771484,26.69842529296875,-0.01652570813894272,-0.35793304443359375,-0.0019926950335502625,99999.0,-3,16,348.85648727416987,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
8,2978,7,926.7060546875,-83.7509536743164,25.715734481811523,-6.223483085632324,1.00830078125,-1.0321331024169922,99999.0,-1,13,405.0996160507202,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
9,2978,8,305.5175476074219,-55.98849105834961,28.824594497680664,-0.01790616661310196,-0.9908866882324219,-0.001455117017030716,99999.0,-2,16,227.69486427307123,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
10,2978,9,1255.8953857421875,-207.28384399414062,31.20848274230957,-14.667455673217773,1.3214492797851562,-0.4076671600341797,99999.0,-4,13,757.1499862670898,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
11,2978,10,700.3792114257812,-59.59639358520508,26.212459564208984,-0.03419414535164833,-4.696598052978516,-0.16905194520950317,11.997489610234222,-1,13,177.2394485473633,0,2,-0.33024532237555076,-0.33024532237555076,0.0,-0.3290803928369024
12,2978,11,824.7403564453125,-58.65547180175781,23.216432571411133,-2.8770837783813477,-0.24641036987304688,-1.2054729461669922,-75.8051431328314,-3,13,300.726957321167,0,3,-0.8931308255453416,-0.8931308255453416,0.0,-0.8931308255453416
13,2978,12,351.9552307128906,-52.51348876953125,31.61635971069336,-0.01929106004536152,1.2819480895996094,-0.00046174973249435425,15.207392343204324,-3,16,274.41242980957026,0,2,-0.28565363711813124,-0.28565363711813124,0.0,-0.17801003643988614
14,2978,13,913.4532470703125,-73.72952270507812,23.956239700317383,-5.5046186447143555,-4.312229156494141,0.08315086364746094,99999.0,-3,13,390.01233673095703,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
15,2978,14,747.9476928710938,-49.467201232910156,23.391801834106445,-0.7071747183799744,1.9828605651855469,1.4511430263519287,99999.0,-4,13,224.18403983116153,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
16,2979,15,780.7941284179688,-61.52783966064453,19.695594787597656,-1.3493245840072632,0.4793357849121094,-0.5448484420776367,99999.0,-1,13,256.9727020263672,5,3,,0.0,0.0,0.0
17,2979,0,759.7333374023438,-53.41419219970703,25.685081481933594,-0.687833845615387,2.560253143310547,-0.21815001964569092,24.50156674737989,-3,13,236.32139873504642,0,3,-0.20195760870730084,-0.20195760870730084,0.0,-0.22405598186296427
18,2979,1,1065.79345703125,-118.63893127441406,27.56854248046875,-11.580322265625,0.56365966796875,-1.1307430267333984,99999.0,-4,13,547.6073303222656,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
19,2979,2,119.4613265991211,-59.38383483886719,31.07607078552246,0.00022204859124030918,0.9180450439453125,0.003108028322458267,99999.0,-1,16,41.86769485473635,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
20,2979,3,579.3258666992188,-49.06444549560547,20.768644332885742,-0.02771623060107231,0.0717926025390625,0.0555584579706192,99999.0,-4,13,55.680355072021506,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
21,2979,4,530.4759521484375,-59.2236328125,23.33034896850586,1.4307740926742554,1.1678314208984375,0.9556186199188232,99999.0,-1,13,7.0895996093750195,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
22,2979,5,1184.506591796875,-181.5563201904297,29.121227264404297,-13.682398796081543,0.071563720703125,0.25527000427246094,99999.0,-2,13,681.356912612915,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
23,2979,6,429.5680236816406,-52.56043243408203,26.729509353637695,-0.016811616718769073,0.3108406066894531,-0.00285908579826355,99999.0,-3,16,351.533519744873,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
24,2979,7,929.2846069335938,-84.37786102294922,25.84099006652832,-6.333106994628906,1.2525558471679688,-1.0962390899658203,99999.0,-1,13,407.7688674926758,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
25,2979,8,308.404296875,-55.99030685424805,28.905345916748047,-0.01784362830221653,0.8075141906738281,0.0006253831088542938,99999.0,-2,16,230.5948867797851,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
26,2979,9,1259.024169921875,-208.75149536132812,31.36771583557129,-14.647208213806152,1.5923309326171875,0.20247459411621094,99999.0,-4,13,760.6192932128906,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
27,2979,10,702.96630859375,-59.5988655090332,25.67864418029785,-0.01810086891055107,-5.338153839111328,0.1609327644109726,13.074774942979136,-1,13,179.79806900024417,0,2,-0.32217503480364496,-0.32217503480364496,0.0,-0.3210661988616175
28,2979,11,827.040283203125,-58.945960998535156,22.778486251831055,-2.936866044998169,-4.379463195800781,-0.5978226661682129,-79.11451154735798,-3,13,302.99271392822266,0,3,-0.4869273069251464,-0.4869273069251464,0.0,-0.5012515952307255
29,2979,12,355.12396240234375,-52.51544189453125,31.74687385559082,-0.019331540912389755,1.3051414489746094,-0.0004048086702823639,14.807768268988793,-3,16,277.5943527221679,0,2,-0.27960374030274404,-0.27960374030274404,0.0,-0.16356988266866818
30,2979,13,915.8175659179688,-74.2789306640625,23.46674346923828,-5.513427734375,-4.894962310791016,-0.08809089660644531,99999.0,-3,13,392.1323493719101,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
31,2979,14,750.2967529296875,-49.5498046875,23.563928604125977,-1.0602383613586426,1.7212677001953125,-3.5306363105773926,99999.0,-4,13,226.55137920379642,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
32,2980,15,782.7685546875,-61.66459274291992,19.784337997436523,-1.3919798135757446,0.8874320983886719,-0.42655229568481445,99999.0,-1,13,258.9622416496277,5,3,,0.0,0.0,0.0
33,2980,0,762.3156127929688,-53.48444366455078,25.933124542236328,-0.7751739621162415,2.4804306030273438,-0.8734011650085449,19.304080023701307,-3,13,238.92903041839602,0,3,-0.19915315575643106,-0.19915315575643106,0.0,-0.21996186253077166
34,2980,1,1068.5540771484375,-119.80170440673828,27.629770278930664,-11.681197166442871,0.6122779846191406,-1.008749008178711,99999.0,-4,13,550.6122283935547,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
35,2980,2,122.57395935058594,-59.38368606567383,31.167524337768555,0.0026716901920735836,0.9145355224609375,0.024496417492628098,99999.0,-1,16,44.98947525024416,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
36,2980,3,581.4067993164062,-49.06708526611328,20.83586883544922,-0.023755157366394997,0.6722450256347656,0.03961073234677315,99999.0,-4,13,57.76971435546877,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
37,2980,4,532.8160400390625,-59.0928840637207,23.457233428955078,1.142447590827942,1.2688446044921875,-2.8832650184631348,99999.0,-1,13,9.43786621093752,0,3,-1.1382500000000002,-1.1382500000000002,0.0,-1.1382500000000002
