,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,8461,15,75.20626831054688,-52.3834114074707,2.663193043872525e-08,4.8977806699213033e-08,1.01122843432222e-08,-1.5465349179066834e-07,99999.0,-3,2,344.5,5,1,,0.0,0,0.0
1,8461,0,1.1171356439590454,19.20196533203125,1.3546805455177946e-08,1.622794627564872e-07,-4.906027015749714e-07,-1.429001258657081e-06,99999.0,-1,3,27.700159072875994,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
2,8461,1,-239.3920135498047,-55.88288497924805,-6.332884794346683e-08,1.2304238339311269e-07,-2.316403424629243e-06,4.813834948436124e-06,99999.0,-2,2,29.901718139648455,0,1,-0.7707500000000005,-0.7707500000000005,0,-0.6707500000000005
3,8461,2,-244.49188232421875,-59.3832893371582,-6.328372847974606e-08,1.2941285376655287e-07,-2.6471027467778185e-06,3.5415332604316063e-06,6959.975241008646,-1,2,24.801849365234393,0,3,-0.22386990020753006,-0.22386990020753006,0,-0.22386990020753006
4,8461,3,20.808002471923828,-55.883148193359375,-1.4839547191058955e-07,2.756966921424464e-07,-3.204038421245059e-06,2.227641743957065e-06,99999.0,-2,2,290.10174560546875,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
5,8461,4,-174.8918914794922,-59.383060455322266,-9.754170093856374e-08,4.8540758967874353e-08,-2.675182031453005e-06,3.994816324848216e-06,99999.0,-1,2,94.40184020996097,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
6,8461,5,11.008041381835938,-59.383270263671875,-6.236343352838958e-08,1.264421740643229e-07,-2.633144504216034e-06,3.6592318792827427e-06,99999.0,-1,2,280.3017578125,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
7,8461,6,-247.29373168945312,-52.3834114074707,1.2898581758236105e-08,1.138756022811549e-08,4.4796362885790586e-07,1.1365385716999299e-06,99999.0,-3,2,22.000000000000018,0,3,-3.8981145072095877,-3.8981145072095877,0,-3.8981145072095877
8,8461,7,-124.79354858398438,-48.88347625732422,-2.377283969678956e-08,2.333132087528611e-08,-7.074378061133757e-08,1.750868108274517e-07,5269.998350876471,-4,2,144.50018310546878,0,1,-0.07536102592482355,-0.07536102592482355,0,-0.07536102592482355
9,8461,8,-186.29180908203125,-48.883689880371094,-1.9060691158756526e-07,1.9280199126114894e-07,-3.118963149972842e-06,1.1671868378471117e-06,6149.928651568565,-4,2,83.0019226074219,0,1,-0.14376581229839935,-0.14376581229839935,0,0.04239728259097322
10,8461,9,-25.19202995300293,-55.883094787597656,-1.8015350633504568e-07,2.735561963618238e-07,-5.5421692195523065e-06,5.799529390060343e-06,4600.019186393486,-2,2,244.1016998291016,0,3,0.8357481231693831,0.8357481231693831,0,0.8357481231693831
