,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,7818,15,617.6341552734375,-59.587669372558594,21.774545669555664,0.0030465342570096254,-4.7550201416015625,-0.005836163181811571,99999.0,-1,13,94.08190917968753,5,1,,0.0,0,0.0
1,7818,0,588.01123046875,-52.619895935058594,24.438940048217773,0.052669771015644073,0.9187507629394531,0.02341005951166153,99999.0,-3,13,64.73449707031253,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
2,7818,1,468.8785400390625,-52.57997131347656,22.786142349243164,-0.0028188542928546667,1.2205123901367188,0.09560071676969528,99999.0,-3,16,390.4478149414062,0,1,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
3,7818,2,838.4266357421875,-56.95917510986328,23.815059661865234,-3.134141445159912,0.7721900939941406,3.764955997467041,99999.0,-4,13,313.89437913894653,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
4,7818,3,462.01580810546875,-49.077728271484375,22.144208908081055,-0.004456065129488707,1.1539840698242188,0.09183470159769058,99999.0,-4,16,383.52336120605463,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
5,7818,4,55.34898376464844,-58.60398483276367,24.199989318847656,2.645504951477051,1.2026596069335938,3.3222603797912598,2.006770642025876,-1,2,327.07037353515625,0,2,0.4192347613162748,0.4192347613162748,0,0.012284255674565269
6,7818,5,128.79754638671875,-55.563148498535156,28.909320831298828,-0.16774119436740875,1.6647529602050781,0.5298478603363037,15.658543436888529,-2,16,50.99125671386721,0,1,-0.3057749118745366,-0.3057749118745366,0,-0.305766097353629
7,7818,6,679.021240234375,-49.09006881713867,25.896991729736328,0.0016303628217428923,2.0314788818359375,0.0004240835551172495,99999.0,-4,13,155.89823675155642,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
8,7818,7,1063.4853515625,-117.64264678955078,32.39744186401367,-13.52019214630127,1.2109375,-1.4311695098876953,99999.0,-4,13,545.6083717346191,0,3,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
9,7818,8,1005.8958129882812,-99.49324798583984,31.43153190612793,-10.706758499145508,0.7962799072265625,-1.684408187866211,99999.0,-3,13,485.7820587158203,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
10,7818,9,-10.33584976196289,-59.38755416870117,26.978857040405273,0.00038836407475173473,2.5741958618164062,9.436247637495399e-05,23.552502668157853,-1,2,261.6700439453125,0,1,-0.18311057041634582,-0.18311057041634582,0,-0.18311057041634582
11,7818,10,89.77310943603516,-59.41463851928711,9.547548294067383,0.02670401707291603,5.128040313720703,-0.002310667186975479,99999.0,-1,16,10.051230430603047,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
12,7818,11,196.1595001220703,-52.40737533569336,28.31395721435547,-0.027803074568510056,1.4911460876464844,0.003122203052043915,99999.0,-3,16,118.287519454956,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
13,7818,12,1108.9222412109375,-145.84237670898438,31.475780487060547,-15.220904350280762,0.5783271789550781,-0.5682754516601562,99999.0,-2,13,598.1597747802734,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
14,7818,13,203.31832885742188,-59.425537109375,23.991483688354492,-0.015672218054533005,2.0136451721191406,0.007419008761644363,99999.0,-1,16,125.02521514892572,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
15,7818,14,205.3588104248047,-55.92464828491211,24.030075073242188,-0.014126802794635296,0.15230178833007812,-0.0002562813460826874,99999.0,-2,16,127.02921104431147,0,2,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
16,7819,15,619.808349609375,-59.587371826171875,21.747255325317383,0.002682399470359087,-0.2729034423828125,-0.0036413478665053844,99999.0,-1,13,96.26593017578128,5,1,,0.0,0,0.0
17,7819,0,590.4609375,-52.61459732055664,24.54176139831543,0.05132792890071869,1.0282135009765625,-0.013418421149253845,99999.0,-3,13,67.19049072265628,0,3,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
18,7819,1,471.15936279296875,-52.58052062988281,22.777029037475586,-0.0057844906114041805,-0.09113311767578125,-0.029656363651156425,99999.0,-3,16,392.71453094482416,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
19,7819,2,840.8120727539062,-57.27920913696289,23.89053726196289,-3.1646974086761475,0.7547760009765625,-0.3055596351623535,99999.0,-4,13,316.30955696105957,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
20,7819,3,464.2370300292969,-49.078426361083984,22.263593673706055,-0.007171900477260351,1.19384765625,-0.027158353477716446,99999.0,-4,16,385.7565383911132,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
21,7819,4,57.77664566040039,-58.330657958984375,24.332374572753906,2.8605587482452393,1.3238525390625,2.1505379676818848,1.9610589157165434,-1,2,329.5118713378906,0,2,0.47133975539550366,0.47133975539550366,0,0.01325942951799991
22,7819,5,131.69760131835938,-55.577781677246094,29.074995040893555,-0.13128915429115295,1.6567420959472656,0.364520400762558,13.751138164444683,-2,16,53.90784454345705,0,1,-0.29923363338667824,-0.29923363338667824,0,-0.2992246091969524
23,7819,6,681.624755859375,-49.08991622924805,26.134296417236328,0.0016391891986131668,2.373046875,8.826376870274544e-05,99999.0,-4,13,158.51500988006595,0,1,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
24,7819,7,1066.7235107421875,-118.9981918334961,32.26337814331055,-13.57454776763916,-1.34063720703125,-0.5435562133789062,99999.0,-4,13,549.0560569763184,0,3,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
25,7819,8,1009.0444946289062,-100.5704574584961,31.524024963378906,-10.853778839111328,0.9249305725097656,-1.4702033996582031,99999.0,-3,13,489.1236181259155,0,3,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
26,7819,9,-7.623693466186523,-59.38750457763672,27.236480712890625,0.0003175342862959951,2.5762367248535156,-0.0007082978845573962,22.44267245076238,-1,2,264.4078369140625,0,1,-0.18029824647353976,-0.18029824647353976,0,-0.18029824647353976
27,7819,10,90.75748443603516,-59.41193389892578,10.074135780334473,0.02599821798503399,5.265874862670898,-0.007057990878820419,99999.0,-1,16,11.08805751800539,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
28,7819,11,198.99908447265625,-52.41014099121094,28.46243667602539,-0.027337409555912018,1.4847946166992188,0.004656650125980377,99999.0,-3,16,121.14188766479487,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
29,7819,12,1112.07373046875,-147.36590576171875,31.548086166381836,-15.246967315673828,0.7230567932128906,-0.26062965393066406,99999.0,-2,13,601.6642036437988,0,1,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
30,7819,13,205.73252868652344,-59.427093505859375,24.240367889404297,-0.014957245439291,2.488842010498047,0.007149726152420044,99999.0,-1,16,127.46485137939447,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
31,7819,14,207.7386474609375,-55.926063537597656,23.555423736572266,-0.013933386653661728,-4.746513366699219,0.0019341614097356796,99999.0,-2,16,129.35107994079584,0,2,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
32,7820,15,621.9923706054688,-59.587127685546875,21.912187576293945,0.0024685184471309185,1.649322509765625,-0.002138810232281685,99999.0,-1,13,98.47161865234378,5,1,,0.0,0,0.0
33,7820,0,592.9169311523438,-52.609622955322266,24.523900985717773,0.046793192625045776,-0.1786041259765625,-0.045347362756729126,99999.0,-3,13,69.62163543701175,0,3,-1.1382500000000002,-1.1382500000000002,0,-1.1382500000000002
34,7820,1,473.4260559082031,-52.58140182495117,22.62480354309082,-0.011376739479601383,-1.5222549438476562,-0.0559224896132946,99999.0,-3,16,394.97456359863276,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
35,7820,2,843.2081909179688,-57.58479690551758,24.011159896850586,-2.966294288635254,1.2062263488769531,1.9840312004089355,99999.0,-4,13,318.73431968688965,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
36,7820,3,466.47021484375,-49.07892990112305,22.384864807128906,-0.00335961626842618,1.2127113342285156,0.038122840225696564,99999.0,-4,16,388.00193023681635,0,1,-0.6707500000000005,-0.6707500000000005,0,-0.6707500000000005
