,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,5758,15,163.4736328125,-48.89846420288086,21.962932586669922,-0.027632886543869972,2.0073509216308594,-0.3107030391693115,99999.0,-4,16,84.97467041015628,5,1,,0.0,0.0,0.0
1,5758,0,162.17315673828125,-55.93331527709961,28.030834197998047,0.0037165929097682238,2.5019073486328125,0.0019895751029253006,99999.0,-2,16,84.28369140625003,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
2,5758,1,60.3405876159668,-59.364383697509766,14.068115234375,-0.021266987547278404,2.238483428955078,0.023301802575588226,99999.0,-1,2,331.05352783203125,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
3,5758,2,40.77043914794922,-52.38318634033203,24.7010498046875,-0.00020414886239450425,1.1557579040527344,3.965717041864991e-05,99999.0,-3,2,312.5406188964844,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
4,5758,3,434.2429504394531,-45.64818572998047,29.983234405517578,0.06135091558098793,-0.28076171875,-0.08977215737104416,99999.0,-1,22,338.88249206542963,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
5,5758,4,-111.81857299804688,-48.882991790771484,18.629846572875977,0.0001097249987651594,2.746410369873047,-0.0009145605727098882,99999.0,-4,2,159.35301208496097,0,2,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
6,5758,5,49.83981704711914,-55.915565490722656,30.815553665161133,0.01785973459482193,1.6227149963378906,-0.014453139156103134,99999.0,-2,2,322.2262268066406,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
7,5758,6,375.54608154296875,-49.58024978637695,19.9355525970459,0.9936991930007935,0.8463668823242188,-2.0570409297943115,99999.0,-4,16,296.8329925537109,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
8,5758,7,399.640380859375,-52.05461883544922,29.72981834411621,-0.4287044405937195,0.8841323852539062,0.03246188163757324,99999.0,-3,16,321.90685462951654,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
9,5758,8,-77.24479675292969,-52.384925842285156,18.614065170288086,-0.000797924236394465,2.7470779418945312,0.005573977250605822,99999.0,-3,2,193.92523193359378,0,2,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
