,step,idx,x,y,vx,vy,ax,ay,TTC,laneid,roadid,roadS,attribute,veh_type,instanceReward,PersonalReward,CooperationReward,PersonalPolicyReward
0,5653,15,5.348949909210205,-51.573020935058594,12.41446304321289,-0.9188047647476196,2.8217601776123047,1.013854742050171,99999.0,-3,2,275.89935302734375,5,1,,0.0,0.0,0.0
1,5653,0,-125.57318878173828,-59.38511276245117,24.05154800415039,0.0016647286247462034,-0.70556640625,0.0034371018409729004,15.80371403434512,-1,2,146.13226318359378,0,3,-0.2567022600454262,-0.2567022600454262,0.0,-0.2523163303034671
2,5653,1,-111.62083435058594,-54.596126556396484,21.206832885742188,-1.2913209199905396,-0.5152320861816406,-1.0438954830169678,99999.0,-2,2,159.79238891601565,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
3,5653,2,-147.5834503173828,-55.18522644042969,10.835739135742188,0.8590914011001587,1.3444805145263672,4.052741050720215,-3.4709285365550246,-2,2,122.80046081542972,0,1,1.060196913644555,1.060196913644555,0.0,-0.27884042952229116
4,5653,3,132.5246124267578,-11.544900894165039,25.4134521484375,-5.974373817443848,-0.6003570556640625,0.014452934265136719,99999.0,-1,22,33.36789703369143,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
5,5653,4,-52.64620590209961,-53.05634689331055,19.761579513549805,-2.69265079498291,-0.8550453186035156,-2.0735764503479004,9.345256624836239,-3,2,218.63041687011722,0,3,0.10931977310183127,0.10931977310183127,0.0,0.050531902828447384
6,5653,5,-210.26409912109375,-53.27531433105469,11.749786376953125,0.8883509039878845,-0.21111488342285156,-0.9534335136413574,99999.0,-3,2,60.22509765625002,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
7,5653,6,127.9447021484375,-52.38233184814453,20.16164207458496,0.001760335173457861,-0.3426933288574219,-0.00939567107707262,99999.0,-3,16,49.258567810058615,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
8,5653,7,125.854248046875,-48.882450103759766,20.162675857543945,0.0025232138577848673,-0.34271240234375,0.00168604776263237,99999.0,-4,16,47.16821289062502,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
9,5653,8,-26.95738983154297,-51.60066604614258,17.02271842956543,-1.1699631214141846,-0.17978668212890625,1.6448116302490234,6.9953549006162765,-3,2,244.04357910156253,0,3,0.008778763977424234,0.008778763977424234,0.0,-0.01594235180148907
10,5653,9,169.80381774902344,-55.90302658081055,20.20755958557129,-0.016778061166405678,-0.5569648742675781,0.005310624837875366,99999.0,-2,16,91.12342834472659,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
11,5653,10,89.15896606445312,-55.88374710083008,22.099939346313477,0.0005094571388326585,-0.47027587890625,-0.0010885897791013122,42.39171116526254,-2,16,10.665504455566426,0,3,-0.36262343174118794,-0.36262343174118794,0.0,-0.35950759177649416
12,5653,11,-2.73451566696167,-55.88186264038086,22.352914810180664,-0.0022902621421962976,-0.4779815673828125,0.0047663855366408825,330.4243673684431,-2,2,268.79681396484375,0,1,0.673454902551328,-0.449820884151401,1.123275786702729,-0.449776993939905
13,5653,12,-7.527286052703857,-59.38500213623047,24.162580490112305,0.0014705132925882936,-0.7100296020507812,0.004244604147970676,99999.0,-1,2,264.1894836425781,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
14,5653,13,22.988256454467773,-49.75231170654297,12.744695663452148,-2.138376235961914,-7.738628387451172,-2.545135021209717,-13.210888843086359,-4,2,293.51629638671875,0,1,-0.06287091301145797,-1.186146699714187,1.123275786702729,-0.6318405346069029
15,5653,14,-53.43716812133789,-59.38328552246094,19.497051239013672,1.9585982045100536e-06,-0.3289031982421875,-0.0003898433060385287,-9.861370077258536,-1,2,217.81034851074222,0,3,-0.035825384870345436,-0.035825384870345436,0.0,-0.03630683432661637
16,5654,15,6.605580806732178,-51.66495132446289,12.698102951049805,-0.8218989372253418,2.8363990783691406,0.9690582752227783,99999.0,-3,2,277.18438720703125,5,1,,0.0,0.0,0.0
17,5654,0,-123.16146087646484,-59.38492202758789,24.19687843322754,0.0018796439981088042,1.4533042907714844,0.002149153733626008,15.517496164845502,-1,2,148.5651550292969,0,3,-0.25140927029180904,-0.25140927029180904,0.0,-0.24706093489428205
18,5654,1,-109.50132751464844,-54.72605895996094,21.203044891357422,-1.3106626272201538,-0.03787994384765625,-0.19341707229614258,99999.0,-2,2,161.91735839843753,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
19,5654,2,-146.49327087402344,-55.083431243896484,10.95102310180664,1.2831649780273438,1.1528396606445312,4.24073600769043,-3.611779867362345,-2,2,123.90283966064456,0,1,1.052618315808811,1.052618315808811,0.0,1.0439000520255217
20,5654,3,135.0702667236328,-12.143231391906738,25.52157974243164,-5.997671604156494,1.0812759399414062,-0.23297786712646484,99999.0,-1,22,35.998321533203146,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
21,5654,4,-50.66330337524414,-53.33087921142578,19.908504486083984,-2.818951368331909,1.4692497253417969,-1.2630057334899902,9.11345538601028,-3,2,220.63687133789065,0,3,0.11794679146931719,0.11794679146931719,0.0,0.060675439138479156
22,5654,5,-209.06863403320312,-53.18604278564453,12.155290603637695,0.8295983076095581,4.055042266845703,-0.5875259637832642,99999.0,-3,2,61.468353271484396,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
23,5654,6,129.96482849121094,-52.38218307495117,20.250057220458984,0.0011303164064884186,0.8841514587402344,-0.006300187669694424,99999.0,-3,16,51.29058074951174,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
24,5654,7,127.87447357177734,-48.882240295410156,20.251081466674805,0.0016396793071180582,0.8840560913085938,-0.00883534550666809,99999.0,-4,16,49.20032119750979,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
25,5654,8,-25.250167846679688,-51.71414566040039,17.129972457885742,-1.0759310722351074,1.072540283203125,0.9403204917907715,7.171704138709145,-3,2,245.7644958496094,0,3,0.00946369738284436,0.00946369738284436,0.0,0.0037512598458855004
26,5654,9,171.82968139648438,-55.9041748046875,20.329532623291016,-0.005328215658664703,1.2197303771972656,0.11449845135211945,99999.0,-2,16,93.17045593261722,0,3,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
27,5654,10,91.37176513671875,-55.883689880371094,22.175556182861328,0.00039572117384523153,0.7561683654785156,-0.00113735964987427,43.34961220919182,-2,16,12.890464782714863,0,3,-0.3601019094752447,-0.3601019094752447,0.0,-0.35695819485517266
28,5654,11,-0.4969160258769989,-55.8820686340332,22.422006607055664,-0.0018117494182661176,0.69091796875,0.004785127006471157,338.7348286025663,-2,2,271.0462951660156,0,1,0.6705537234261569,-0.4493825262505704,1.1199362496767273,-0.44937552162936734
29,5654,12,-5.104246616363525,-59.38485336303711,24.313175201416016,0.0017222549067810178,1.5059471130371094,0.0025174161419272423,99999.0,-1,2,266.6346435546875,0,1,-0.6707500000000005,-0.6707500000000005,0.0,-0.6707500000000005
